,title,originallink,link,description,pubDate
5,"상반기 잘 버틴 네이버·카카오, 하반기 최우선 과제는 AI 경쟁력 입증",http://news.tf.co.kr/read/economy/2116525.htm,https://n.news.naver.com/mnews/article/629/0000305207?sid=105,"다만, 그룹사 사업인 <b>핀테크</b>, 모빌리티, 웹툰 등이 저성장 기조를 보여 매출 성장률 소폭 상승하는 데 그쳤을 것이라는 분석이다. 네이버와 카카오가 상반기 선전했지만, 지속 가능한 성장세를 이어가기 위해서는 AI... ","Wed, 17 Jul 2024 14:34:00 +0900"
6,"KB금융, '글로벌 유니콘 기업'을 향한 국가대표 'K-스타트업' 키운다 『KB스타...",http://www.fntoday.co.kr/news/articleView.html?idxno=326988,http://www.fntoday.co.kr/news/articleView.html?idxno=326988,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 14:32:00 +0900"
7,"KB금융, 글로벌 유니콘 키운다…'KB스타터스 싱가포르' 12개사 선발",https://www.socialvalue.kr/news/view/1065589880840563,https://www.socialvalue.kr/news/view/1065589880840563,"‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에... ","Wed, 17 Jul 2024 14:26:00 +0900"
8,"다날-다날<b>핀테크</b>, 재팬파킹메인터넌스와 맞손...페이코인 日 실물결제 추진",https://www.techm.kr/news/articleView.html?idxno=127483,https://www.techm.kr/news/articleView.html?idxno=127483,"다날<b>핀테크</b> 손경환 대표, 다날 진창용 본부장 / 사진=이성우 기자 해외 결제 첫발을 딛은 페이코인이 일본 내 가상자산 실물결제 상용화에 나선다. 다날은 계열사인 다날<b>핀테크</b> 그리고 일본 무인주차장 전문 운영사... ","Wed, 17 Jul 2024 14:24:00 +0900"
9,삐걱대는 보험 비교·추천…여행자보험도 '반쪽' 출범,https://biz.sbs.co.kr/article_hub/20000182141?division=NAVER,https://n.news.naver.com/mnews/article/374/0000393116?sid=101,어느정도로 책정해야 할지 협상하고 있는 걸로 파악됐습니다. <b>핀테크</b> 업계 관계자는 &quot;플랫폼사가 각 보험사와 개별적으로 협상해 진행한다&quot;며 &quot;서비스 오픈 이후에도 추가적으로 참여할 가능성은 열려있다&quot;고 설명했습니다.,"Wed, 17 Jul 2024 14:23:00 +0900"
0,"KB금융, 'KB스타터스 싱가포르' 12개사 선정",http://www.enewstoday.co.kr/news/articleView.html?idxno=2153294,http://www.enewstoday.co.kr/news/articleView.html?idxno=2153294,이들 기업들은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 △현지 액셀러레이터(AC) 육성 프로그램 △기관 네트워크 △현지 벤처 캐피털(VC) 연계 투자 △동남아시아에 진출한 KB금융 계열사와의... ,"Wed, 17 Jul 2024 14:19:00 +0900"
1,"KB금융, 12개 스타트업 '글로벌 유니콘 기업'으로 육성 지원",http://www.hansbiz.co.kr/news/articleView.html?idxno=703418,http://www.hansbiz.co.kr/news/articleView.html?idxno=703418,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 14:12:00 +0900"
2,커지는 <b>핀테크</b>…금융권·스타트업 협업 체계 늘어,http://www.m-i.kr/news/articleView.html?idxno=1140853,http://www.m-i.kr/news/articleView.html?idxno=1140853,"혁신적인 <b>핀테크</b> 스타트업과의 협업을 적극적으로 추진하고 있다. 17일 업계에 따르면, 금융권과 <b>핀테크</b> 스타트업 협업이 증가하고 있다. <b>핀테크</b>는 금융(Finance)과 기술(Technology)의 합성어로, 금융서비스와 정보기술의... ","Wed, 17 Jul 2024 14:04:00 +0900"
3,김주현 금융위원장 &quot;CEO·이사회 금융보안 책임 강화&quot;,https://www.delighti.co.kr/news/articleView.html?idxno=83536,https://www.delighti.co.kr/news/articleView.html?idxno=83536,"이 세미나는 금융보안원 주최로 개최됐으며, 금융사·유관기관·<b>핀테크</b>기업 대표 및 관계자 등이 참석했다. 김 위원장은 &quot;금융보안의 패러다임을 자율적이고 능동적인 보안의 형태로 전환해야 한다&quot;며 &quot;일률적 보안... ","Wed, 17 Jul 2024 13:58:00 +0900"
4,"KB금융, 'KB스타터스 싱가포르' 국내 스타트업 12개社 선정",https://www.discoverynews.kr/news/articleView.html?idxno=1047164,https://www.discoverynews.kr/news/articleView.html?idxno=1047164,"[사진=KB금융그룹] 'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원... ","Wed, 17 Jul 2024 13:56:00 +0900"
5,"K스타트업 키우는 KB금융, 싱가포르 진출 지원",https://www.globale.co.kr/news/articleView.html?idxno=29865,https://www.globale.co.kr/news/articleView.html?idxno=29865,"KB스타터스 싱가포르 선정 기업은 싱가포르 'KB 글로벌 <b>핀테크</b> 랩'을 통해 싱가포르 내 업무공간 지원, 현지 AC육성 프로그램 제공, 기관 네트워크 지원, 현지 VC 연계 투자 지원, 동남아시아에 진출한 KB금융 계열사와의... ","Wed, 17 Jul 2024 13:52:00 +0900"
6,"KB금융, 국가대표 'K-스타트업' 키운다",http://www.newsdream.kr/news/articleView.html?idxno=63826,http://www.newsdream.kr/news/articleView.html?idxno=63826,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원, △현지 AC육성 프로그램 제공, △기관 네트워크 지원, △현지 VC 연계 투자 지원, △동남아시아에 진출한... ","Wed, 17 Jul 2024 13:48:00 +0900"
7,"KB금융, 유니콘 목표 국가대표 'K-스타트업' 육성",http://www.srtimes.kr/news/articleView.html?idxno=159534,http://www.srtimes.kr/news/articleView.html?idxno=159534,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 13:48:00 +0900"
8,"KB금융, 글로벌 유니콘 기업 향한 국가대표 ‘K-스타트업’ 키운다",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065587922513851,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065587922513851,KB금융은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 이들 기업에 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한 KB금융 계열사와의... ,"Wed, 17 Jul 2024 13:44:00 +0900"
9,"KB금융, 스타트업 육성 12개 업체 선정",https://www.newsis.com/view/NISX20240717_0002814683,https://n.news.naver.com/mnews/article/003/0012671807?sid=101,선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 ▲현지 엑셀러레이터(AC) 육성 프로그램 ▲기관 네트워크 ▲현지 벤처캐피탈(VC) 연계 투자 ▲동남아시아에 진출한 KB금융... ,"Wed, 17 Jul 2024 13:44:00 +0900"
0,"KB금융, 글로벌 유니콘 'K-스타트업' 키운다",https://www.ajunews.com/view/20240717110712330,https://www.ajunews.com/view/20240717110712330,올해 KB스타터스 싱가포르 기업으로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 △싱가포르 내 업무공간 지원 △현지AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원... ,"Wed, 17 Jul 2024 13:40:00 +0900"
1,"다날, 다날<b>핀테크</b>·JPM과 페이코인 일본 결제 협력",https://www.digitaltoday.co.kr/news/articleView.html?idxno=525732,https://www.digitaltoday.co.kr/news/articleView.html?idxno=525732,"다날은 계열사인 다날<b>핀테크</b>,  일본 무인주차장 전문 운영사 재팬파킹메인터넌스(Japan Parking Maintenance... 다날 관계자는 &quot;일본에 위치한 다날<b>핀테크</b> 자회사인 모빌렛(Mobillet)도 일본 내 서비스, 결제처 활성화를... ","Wed, 17 Jul 2024 13:34:00 +0900"
2,KB금융 'KB스타터스 싱가포르' 12개사 선정,http://www.wsobi.com/news/articleView.html?idxno=247666,http://www.wsobi.com/news/articleView.html?idxno=247666,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원, △현지 AC육성 프로그램 제공, △기관 네트워크 지원, △현지 VC 연계 투자 지원, △동남아시아에 진출한... ","Wed, 17 Jul 2024 13:26:00 +0900"
3,"KB금융, 'KB스타터스 싱가포르'로 국가대표 K-스타트업 육성",http://www.updownnews.co.kr/news/articleView.html?idxno=308987,http://www.updownnews.co.kr/news/articleView.html?idxno=308987,"KB스타터스 싱가포르 선정 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 기관 네트워크 지원, 동남아시아 진출 KB금융 계열사와 협업, 싱가포르 내 업무 공간 지원, 현지 액셀러레이터(AC) 육성 프로그램 제공, 현지... ","Wed, 17 Jul 2024 13:18:00 +0900"
4,"동국대, 제21기 <b>핀테크</b>·블록체인 최고위자 교육 과정 모집",https://www.etnews.com/20240717000203,https://n.news.naver.com/mnews/article/030/0003224088?sid=101,동국대학교가 제21기 <b>핀테크</b>블록체인융합산업 최고고위자과정을 개강한다. 산업별 <b>핀테크</b>블록체인 응용사례를 집중적으로 탐구할 수 있는 실무적 교육을 추가했다. 해당 과정은 동국대학교 경영전문대학원... ,"Wed, 17 Jul 2024 13:06:00 +0900"
5,"KB금융, 글로벌 유니콘 기업 성장 국가대표 '스타트업' 키운다",http://www.techholic.co.kr/news/articleView.html?idxno=213269,http://www.techholic.co.kr/news/articleView.html?idxno=213269,KB금융은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 이들 기업에 ▷싱가포르 내 업무공간 지원 ▷현지 AC육성 프로그램 제공 ▷기관 네트워크 지원 ▷현지 VC 연계 투자 지원 ▷동남아시아에 진출한 KB금융 계열사와의... ,"Wed, 17 Jul 2024 13:02:00 +0900"
6,"[더벨][OK금융 글로벌전략 점검]최윤 회장, 해외진출에 '진심'…상업은행 중심...",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407151253084840107915,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407151253084840107915,OK넥스트 아래 자회사 및 손자회사는 △OK뱅크 인도네시아 △OK에셋 인도네시아 △천진아부로소액대출(톈진법인) △아프로인베스트먼트 베트남 △아프로아시아파이낸스(홍콩 SPC) △OK<b>핀테크</b> 베트남 등이 있다.... ,"Wed, 17 Jul 2024 12:42:00 +0900"
7,"KB금융, 유니콘 목표 국가대표 'K-스타트업' 키운다",https://www.sportsw.kr/news/newsview.php?ncode=1065580656036858,https://www.sportsw.kr/news/newsview.php?ncode=1065580656036858,선정 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한 KB금융 계열사와의 협업... ,"Wed, 17 Jul 2024 12:40:00 +0900"
8,"KB금융, 국내 스타트업의 성공적인 해외 진출을 지원하는 'KB스타터스 싱가포...",https://www.onews.tv/news/articleView.html?idxno=213089,https://www.onews.tv/news/articleView.html?idxno=213089,"이번에 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한 KB금융... ","Wed, 17 Jul 2024 12:20:00 +0900"
9,"KB금융그룹, ‘KB스타터스 싱가포르’ 12개사 선정",http://www.beyondpost.co.kr/view.php?ud=2024071712040717708cba63abf8_30,http://www.beyondpost.co.kr/view.php?ud=2024071712040717708cba63abf8_30,‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에... ,"Wed, 17 Jul 2024 12:12:00 +0900"
0,"[금융리포트] KB금융, 'KB스타터스 싱가포르' 12개사 선정 外",https://www.sisaweek.com/news/articleView.html?idxno=216411,https://www.sisaweek.com/news/articleView.html?idxno=216411,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 12:00:00 +0900"
1,"276홀딩스, 중기부 ‘팁스’ 선정",https://www.venturesquare.net/932795,https://www.venturesquare.net/932795,매출채권을 기반으로 소상공인 운영 자금 조달 솔루션을 제공하는 <b>핀테크</b> 스타트업 276홀딩스(대표 신인근)가 중소벤처기업부의 기술창업지원 프로그램 ‘팁스(TIPS)’에 선정됐다고 17일 밝혔다. 이번 선정으로... ,"Wed, 17 Jul 2024 11:44:00 +0900"
2,"KB금융, '글로벌 유니콘 기업' 향한 'K-스타트업' 키운다 .... 'KB스타터스 싱...",http://www.worktoday.co.kr/news/articleView.html?idxno=55378,http://www.worktoday.co.kr/news/articleView.html?idxno=55378,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 싱가포르 내 업무공간 지원, 현지 AC육성 프로그램 제공, 기관 네트워크 지원, 현지 VC 연계 투자 지원, 동남아시아에 진출한 KB금융... ","Wed, 17 Jul 2024 11:44:00 +0900"
3,"KB금융, 스타트업 12개사 ‘글로벌 유니콘’ 기업으로 키운다",https://mydaily.co.kr/page/view/2024071711421871492,https://n.news.naver.com/mnews/article/117/0003851808?sid=103,KB스타터스 싱가포르로 선정된 기업은 싱가포르 ‘KB 글로벌 <b>핀테크</b> 랩’에서 △싱가포르 내 업무공간 지원 △현지 AC(액셀러레이터)육성 프로그램 제공 △기관 네트워크 지원 △현지 VC(벤처캐피탈) 연계 투자 지원... ,"Wed, 17 Jul 2024 11:43:00 +0900"
4,"KB금융, K스타트업 글로벌 유니콘 기업으로 키운다",http://www.fnnews.com/news/202407171126162645,https://n.news.naver.com/mnews/article/014/0005214679?sid=101,KB스타터스 싱가포르로 선정된 기업은 싱가포르 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공△기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 11:37:00 +0900"
5,"다날, 페이코인 일본 실물결제 추진...다날<b>핀테크</b>·일본 재팬파킹메인터넌스(...",https://www.tokenpost.kr/article-187359,https://www.tokenpost.kr/article-187359,"다날은 계열사인 다날<b>핀테크</b> 그리고 일본 무인주차장 전문 운영사 재팬파킹메인터넌스(Japan Parking... 다날<b>핀테크</b> 자회사인 모빌렛(Mobillet)도 일본 내 서비스, 결제처 활성화를 통해 빠른 성과를 내보일 것”이라고... ","Wed, 17 Jul 2024 11:32:00 +0900"
6,[토큰포스트 오후 브리핑] 트럼프 &quot;암호화폐 안 사라진다...네 번째 NFT 컬렉...,https://www.tokenpost.kr/article-187356,https://www.tokenpost.kr/article-187356,"다날<b>핀테크</b>, 페이코인 일본 실물결제 추진...재팬파킹메인터넌스 MOU 이투데이에 따르면 다날은 계열사인 다날<b>핀테크</b>, 일본 무인주차장 전문 운영사 재팬파킹메인터넌스(JPM) 한국 파킹 솔루션 기업 슈퍼파킹과... ","Wed, 17 Jul 2024 11:32:00 +0900"
