,title,originallink,link,description,pubDate
4,"서울시, 신한은행·카드·증권과 유망 <b>핀테크</b> 스타트업 6곳 키운다",https://www.gokorea.kr/news/articleView.html?idxno=801288,https://www.gokorea.kr/news/articleView.html?idxno=801288,서울시는 유망 <b>핀테크</b> 기업을 위한 개방형 혁신 프로그램(오픈이노베이션)인 '제3회 피노베이션 챌린지... 서울<b>핀테크</b>랩과 신한퓨처스랩의 체계적인 <b>핀테크</b> 스타트업 육성·스케일업 프로그램을 지원받는다. 구체적으로... ,"Mon, 22 Jul 2024 14:28:00 +0900"
5,"서울시, 신한은행·카드·증권과 함께 유망 <b>핀테크</b> 6곳 지원",https://news.heraldcorp.com/view.php?ud=20240722050546,https://n.news.naver.com/mnews/article/016/0002338938?sid=102,"서울시는 신한은행과 신한카드, 신한투자증권과 함께 유망 <b>핀테크</b> 기업을 육성하는 '제3회 피노베이션... 또 서울<b>핀테크</b>랩과 신한퓨처스랩의 체계적인 <b>핀테크</b> 스타트업 육성·스케일업 프로그램을 지원받는다. 이후... ","Mon, 22 Jul 2024 14:21:00 +0900"
6,[2보]'SM엔터 시세조종' 카카오 김범수 구속…&quot;증거 인멸 및 도주 우려&quot;,https://www.kwnews.co.kr/page/view/2024072214152994157,https://n.news.naver.com/mnews/article/087/0001057440?sid=102,작년 12월 카카오의 <b>핀테크</b> 계열사 카카오페이의 미국 종합증권사 시버트 경영권 인수가 무산됐으며 카카오모빌리티의 유럽 최대 택시 호출 플랫폼 '프리나우'(FreeNow) 인수도 사실상 물 건너간 상태다. 카카오는 국민... ,"Mon, 22 Jul 2024 14:20:00 +0900"
7,"여성에 특화된 금융서비스, 미국 금융권 '활발' 한국은?",https://www.ekoreanews.co.kr/news/articleView.html?idxno=74530,https://www.ekoreanews.co.kr/news/articleView.html?idxno=74530,"미국 <b>핀테크</b> 기업 엘레베스트(Ellevest)는 여성 특화 로보어드바이저를 통해 여성의 생애주기 및 특성에 따른 맞춤형 투자자문 서비스를 제공하고 있다. 엘레베스트는 여성의 높은 기대수명, 낮은 임금수준... ","Mon, 22 Jul 2024 14:18:00 +0900"
8,"아이오로라, 외국인 관광객 맛집·관광 선불 교통카드 제공",https://www.mediapen.com/news/view/939084,https://www.mediapen.com/news/view/939084,"<b>핀테크</b> 기업 아이오로라는 23일과 24일, 서울 고척 스카이돔에서 열리는 세븐틴 팬미팅에 참석하는 외국인... <b>핀테크</b> 기업 아이오로라는 23일과 24일, 서울 고척 스카이돔에서 열리는 세븐틴 팬미팅에 참석하는 외국인... ","Mon, 22 Jul 2024 14:10:00 +0900"
9,외국인 근로자 ‘가족먹여 살리려 송금’ 이젠 옛말?,https://www.skyedaily.com/news/news_view.html?ID=240395,https://www.skyedaily.com/news/news_view.html?ID=240395,BC카드는 해외송금 전문 <b>핀테크</b>사 ‘글로벌머니익스프레스(GME)’와 협업해 국내 거주 외국인 근로자 100만여 명의 송금 및 소비 데이터를 분석한 결과 부모·형제·배우자 등 가족 송금보다 본인 계좌 송금이... ,"Mon, 22 Jul 2024 14:08:00 +0900"
0,[카드News]신한카드·비씨카드,http://www.metroseoul.co.kr/article/20240722500274,http://www.metroseoul.co.kr/article/20240722500274,◆ 최근 4개년 본인 계좌 송금 비율 높아 비씨카드는 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(GME)와 협업해 국내 거주 외국인 근로자 100만여명의 송금 및 소비 데이터 분석결과 부모·형제·배우자 등 가족... ,"Mon, 22 Jul 2024 14:00:00 +0900"
1,가족보다 ‘나’를 위해 벌고 쓰는 MZ 외국인 노동자…“지역경제 도움”,https://www.khan.co.kr/economy/market-trend/article/202407221358011,https://n.news.naver.com/mnews/article/032/0003309940?sid=101,BC카드는 22일 해외송금 전문 <b>핀테크</b>사 ‘글로벌머니익스프레스(GME)’와 협업해 국내 거주 외국인 노동자 100만여명의 송금 및 소비 데이터를 분석한 결과를 발표했다. GME 앱은 송금 시 수신자 관계를 입력해야 하는데... ,"Mon, 22 Jul 2024 13:59:00 +0900"
2,"더존 테크핀레이팅스, 신한은행·SGI서울보증 업무협약",http://news.bizwatch.co.kr/article/finance/2024/07/22/0015,https://n.news.naver.com/mnews/article/648/0000027506?sid=101,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수... ","Mon, 22 Jul 2024 13:49:00 +0900"
3,"서울시-신한, 금융 혁신 이끌 <b>핀테크</b> 스타트업 6곳 선정 발표",https://www.etnews.com/20240722000220,https://n.news.naver.com/mnews/article/030/0003225478?sid=101,(에듀<b>핀테크</b> 서비스) △텔레픽스(위성정보 서비스)는 신한투자증권과 각각 3개월간 협업하며 금융서비스... 서울시는 <b>핀테크</b>·AI·디지털 마케팅등 에 대한 과제를 공모하고 스타트업과 전통 금융사의 협업 사업계획을... ,"Mon, 22 Jul 2024 13:44:00 +0900"
4,대한민국 미래 열어갈 청년 개발자 한자리에…서울시-구글 새싹 잡페스티벌,http://www.kbiznews.co.kr/news/articleView.html?idxno=100907,http://www.kbiznews.co.kr/news/articleView.html?idxno=100907,"'스타트업과의 대화'에서는 비바리퍼블리카(토스) 이형석 CTO가 대한민국 대표 <b>핀테크</b> 플랫폼 토스의 기업문화와 인재상, 기술을 공유한다. 구글이 개발자·인재 양성 프로그램을 소개하는 부스 2곳과 17개의... ","Mon, 22 Jul 2024 13:28:00 +0900"
5,"신한은행, 중소기업 디지털 신용보증 팩토링 상품 출시",https://www.smarttoday.co.kr/news/articleView.html?idxno=55674,https://www.smarttoday.co.kr/news/articleView.html?idxno=55674,"이에 앞서 신한은행은 지난 19일 서울 중구 더존비즈온 을지타워에서 더존비즈온의 <b>핀테크</b> 계열사 테크핀레이팅스, SGI서울보증과 중소기업 공급망금융 지원 확대 업무협약을 체결했다. 매출채권 팩토링은 금융회사가... ","Mon, 22 Jul 2024 13:26:00 +0900"
6,"더존 테크핀레이팅스, 비대면 '매출채권팩토링'으로 중기 공급망금융 지원 나...",https://www.techm.kr/news/articleView.html?idxno=127642,https://www.techm.kr/news/articleView.html?idxno=127642,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 함께 '중소기업... /사진=더존비즈온 제공 더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 신한은행, SGI서울보증과 '중소기업... ","Mon, 22 Jul 2024 13:22:00 +0900"
7,"서울시-신한그룹, '앤톡'사 등 <b>핀테크</b> 6개사 선발...유니콘으로 육성",https://www.ajunews.com/view/20240722093039339,https://www.ajunews.com/view/20240722093039339,"아주경제=김두일 선임기자 dikim@ajunews.com 서울시청 서울시는 유망 <b>핀테크</b> 기업을 위한 개방형 혁신 프로그램... (에듀<b>핀테크</b> 서비스) △텔레픽스(위성정보 서비스) 등이다. 앤톡은 신한은행과, 텐핑거스는 신한카드와... ","Mon, 22 Jul 2024 13:18:00 +0900"
8,"신한은행, SGI서울보증과 중소기업 유동성 지원",https://www.viva100.com/main/view.php?key=20240722010006537,https://www.viva100.com/main/view.php?key=20240722010006537,"신한은행, SGI서울보증과 중소기업 유동성 지원 신한은행은 지난 19일 서울 중구 소재 더존 을지타워에서 더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스, 서울보증보험과 중소기업 공급망 금융지원 확대를 위한... ","Mon, 22 Jul 2024 13:10:00 +0900"
9,외국인 근로자 “가족 먹여 살리려”는 옛말,https://www.naeil.com/news/read/517576?ref=naver,https://www.naeil.com/news/read/517576?ref=naver,22일 비씨카드와 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(GME)가 협업해 국내 거주 외국인 근로자 100만여명의 송금 및 소비 데이터를 분석한 결과 부모·형제·배우자 등에 대한 송금보다 본인 계좌 송금 비율이... ,"Mon, 22 Jul 2024 13:06:00 +0900"
0,대형 보험사 외면…반쪽 전락한 '보험 비교 서비스',https://cwn.kr/article/1065582922286309,https://cwn.kr/article/1065582922286309,혁신금융서비스로 보험상품 비교 추천 서비스가 시행되며 두 <b>핀테크</b> 기업이 업계 최초로 선보이는 서비스다. 네이버페이가 출시한 해외여행보험 비교·추천 서비스는 사용자 여행 일정에 맞춰 휴대폰 손해부터 항공기... ,"Mon, 22 Jul 2024 12:36:00 +0900"
1,"BC카드 &quot;국내 외국인 근로자, 본인 계좌 송금 증가&quot;",http://www.thebigdata.co.kr/view.php?ud=20240722101018187162abca1943_23,http://www.thebigdata.co.kr/view.php?ud=20240722101018187162abca1943_23,"BC카드와 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(이하 ‘GME’)가 협업해 국내 거주 외국인 근로자 100만 여명의 송금 및 소비 데이터를 분석한 결과, 부모∙형제∙배우자 등 가족 송금보다 본인 계좌 송금이... ","Mon, 22 Jul 2024 12:20:00 +0900"
2,와컴퍼니 '전산경리 자격시험' 시행...실기 프로그램으로 웹케시 'AI경리나라...,http://www.wsobi.com/news/articleView.html?idxno=248165,http://www.wsobi.com/news/articleView.html?idxno=248165,B2B <b>핀테크</b> 전문 기업 웹케시가 최초 시행되는 '전산경리 자격시험'의 수험용 프로그램으로 'AI경리나라'가 채택됐다고 22일 밝혔다. 국내 최초 중소사업장 대상 경리업무 전문인력 양성을 위한 전산경리 자격시험이... ,"Mon, 22 Jul 2024 12:16:00 +0900"
3,"[로펌이슈] 태평양, 금감원 출신 가상자산 전문가 김효봉 변호사 영입",https://www.newspim.com/news/view/20240722000496,https://www.newspim.com/news/view/20240722000496,"김효봉 변호사는 태평양 TMT(정보기술·방송·통신)그룹에서 가상자산, <b>핀테크</b>, 자산운용 등 업무를 담당한다. 또 지난 5월 출범한 태평양 미래금융전략센터의 핵심 멤버로 활약하며 가상자산 분야의 규제 대응 업무를... ","Mon, 22 Jul 2024 11:54:00 +0900"
4,웹케시 'AI경리나라' 전산경리 자격시험 수험용 프로그램으로 채택,http://www.smedaily.co.kr/news/articleView.html?idxno=298138,http://www.smedaily.co.kr/news/articleView.html?idxno=298138,사진/웹케시 B2B <b>핀테크</b> 전문 기업 웹케시는 최초 시행되는 '전산경리 자격시험'의 수험용 프로그램으로 'AI경리나라'가 채택됐다고 22일 밝혔다. 지난 15일 국내 최초 중소사업장 대상 경리업무 전문인력 양성을 위한... ,"Mon, 22 Jul 2024 11:52:00 +0900"
5,더존 테크핀레이팅스-신한은행-SGI서울보증 업무협약,http://www.intn.co.kr/news/articleView.html?idxno=2037196,http://www.intn.co.kr/news/articleView.html?idxno=2037196,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스(대표 옥형석)는 19일 신한은행(은행장 정상혁)... 더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원... ","Mon, 22 Jul 2024 11:48:00 +0900"
6,외국인 근로자 소비 2030이 주도 상반기 카드이용금액 57% '차지',http://www.smedaily.co.kr/news/articleView.html?idxno=298137,http://www.smedaily.co.kr/news/articleView.html?idxno=298137,사진/연합뉴스 비씨카드는 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(이하 GME)와 협업해 국내 거주 외국인 근로자 100만여 명의 송금 및 소비 데이터 분석 결과 부모·형제·배우자 등 가족 송금보다 본인 계좌... ,"Mon, 22 Jul 2024 11:48:00 +0900"
7,"테크핀레이팅스-신한은행-SGI서울보증, 중소기업 공급망금융 지원 '맞손'",http://www.itdaily.kr/news/articleView.html?idxno=225403,http://www.itdaily.kr/news/articleView.html?idxno=225403,"신한은행 임수한 부행장, SGI서울보증 심성보 전무, 테크핀레이팅스 옥형석 대표  더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스(대표 옥형석)는 신한은행(은행장 정상혁), SGI서울보증(대표 이명순)과 함께 '중소기업... ","Mon, 22 Jul 2024 11:36:00 +0900"
8,"BC카드, 국내 거주 외국인 근로자 데이터 분석",https://www.cnbnews.com/news/article.html?no=672001,https://www.cnbnews.com/news/article.html?no=672001,"사진=BC카드 BC카드가 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(GME)와 협업해 국내 거주 외국인 근로자 100만여명의 송금 및 소비 데이터 분석결과 부모, 형제, 배우자 등 가족 송금보다 본인 계좌 송금이... ","Mon, 22 Jul 2024 11:28:00 +0900"
9,&quot;가족 먹여 살리려&quot;는 옛말...나를 위한 저축과 소비한다,https://www.fetv.co.kr/news/article.html?no=170806,https://www.fetv.co.kr/news/article.html?no=170806,“코리안 드림(Korean Dream)보다는 마이 드림(My Dream)을 위해 돈을 벌고 소비한다” BC카드와 해외송금 전문 <b>핀테크</b>사 글로벌머니익스프레스(이하 GME)가 협업해 국내 거주 외국인 근로자 100만여명의 송금 및 소비... ,"Mon, 22 Jul 2024 11:24:00 +0900"
0,"서울시-신한은행·카드·증권, 유망 <b>핀테크</b> 기업 6곳 지원",http://www.fnnews.com/news/202407221121059535,https://n.news.naver.com/mnews/article/014/0005216700?sid=102,"서울시가 신한은행·신한카드·신한투자증권과 함께 잠재력을 가진 <b>핀테크</b> 기업을 선정해 지원하기로 했다.... 서울시는 △<b>핀테크</b> △AI △디지털 마케팅 △빅데이터 △프롭테크 △알파, MZ, 시니어 특화 금융 △페이먼트... ","Mon, 22 Jul 2024 11:22:00 +0900"
1,"제4인뱅 노리는 더존비즈온, 中企 자금 유동성 숨통 틔운다",https://zdnet.co.kr/view/?no=20240722111904,https://n.news.naver.com/mnews/article/092/0002339087?sid=105,"더존비즈온의 <b>핀테크</b> 전문 계열사인 테크핀레이팅스는 지난 19일 신한은행, SGI서울보증과 함께 '중소기업 공급망금융 지원 확대를 위한 업무협약'을 체결했다고 22일 밝혔다. 이번 협약은 매출채권을 빠르게 현금화할 수... ","Mon, 22 Jul 2024 11:20:00 +0900"
